shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
2075840,49.3105862,6.9360935,651
4797947,49.3702106,7.0499357,652
1204991,49.2180794,6.8252342,653
4720116,49.2590114,6.8110825,654
4026269,49.3051299,7.3306772,655
4720116,49.2590459,6.8106544,656
4720116,49.2375766,6.7018516,657
4773464,49.299814,6.7456456,658
7851132,49.2291777,6.9044177,659
2075840,49.309918,6.9326772,660
2080573,49.3387502,6.9163607,661
7841892,49.2083371,7.0284159,662
4797946,49.3048267,7.0313534,663
940082,49.2323474,7.0437638,664
4797946,49.3248989,7.0590933,665
2080574,49.3388117,6.9152037,666
4797946,49.4083077,6.9069834,667
2080574,49.343687,6.8946032,668
940082,49.2368525,7.048956,669
4720116,49.2468104,6.6974361,670
1204991,49.2184923,6.8246951,671
4798621,49.3695072,7.0861107,672
2080574,49.3384309,6.8970717,673
4790636,49.2339108,6.9925414,674
7502200,49.3617513,6.6655033,675
7543084,49.4506895,7.1511416,676
3891533,49.3214308,7.0691658,677
4773464,49.3090059,6.7352356,678
2080575,49.3243072,6.9200014,679
418585,49.402192,7.1660609,680
418586,49.4021979,7.1661205,681
7525384,49.5077431,6.5385718,682
450854,49.3116824,7.0372184,683
3891533,49.3216146,7.0684821,684
2080574,49.3425388,6.8896621,685
7841892,49.2107403,7.0317857,686
7850697,49.276895,7.0331334,687
7876392,49.3135657,7.0776939,688
555808,49.4163294,7.5665138,689
2080626,49.3291463,6.9277526,690
7850697,49.2648422,7.0085396,691
910012,49.3130005,7.2601989,692
7850696,49.3193108,7.0903691,693
2084671,49.2888186,6.8862764,694
4779085,49.2503474,6.8631747,695
2080575,49.3292456,6.9279158,696
1711128,49.4735634,6.3862805,697
450854,49.3136765,7.0427031,698
4779085,49.2516951,6.8688824,699
450854,49.3164922,7.0483398,700
5776647,49.3040765,7.3403936,701
450854,49.3223253,7.0547453,702
7886591,49.2475976,6.9075442,703
4790636,49.4837769,6.9149223,704
450854,49.3040577,7.0268289,705
224554,49.3124265,7.279989,706
4790636,49.4729963,6.9623261,707
450854,49.3116597,7.0374612,708
405625,49.2230325,6.963818,709
4790636,49.4990444,6.940687,710
7839414,49.2309366,6.9688532,711
7986819,49.2181119,6.9754798,712
7841893,49.2037419,7.0169839,713
1205315,49.2026088,6.7837098,714
7830857,49.2184513,6.9681643,715
5709358,49.5649495,6.372214,716
7852984,49.2344985,6.9270161,717
7986819,49.2115194,6.9721705,718
2071636,49.3034782,6.9407014,719
416496,49.2464212,6.9681948,720
406459,49.2758089,7.0914736,721
4029530,49.3235653,7.3422898,722
7908404,49.2067078,7.0471508,723
450854,49.2360183,6.9898517,724
7908403,49.1880385,7.0391337,725
7458537,49.2486005,6.9063378,726
2075840,49.310482,6.94331,727
4034037,49.320517,7.3367402,728
4034038,49.3202934,7.3359343,729
418585,49.4668753,7.1652625,730
237740,49.2391441,6.9797631,731
7543083,49.2774094,7.0273043,732
237740,49.2402489,6.9845333,733
7522698,49.2491985,7.2581646,734
405625,49.2207456,6.9648208,735
450854,49.3094224,7.0314275,736
4798621,49.3637504,7.1295395,737
910012,49.3156678,7.2716127,738
4029530,49.3411278,7.3347376,739
4029528,49.3333248,7.3362114,740
4029528,49.336107,7.3350219,741
7986819,49.2118448,6.9773155,742
4029528,49.3394018,7.3343364,743
7869258,49.2493134,6.8534594,744
4798621,49.3495804,7.2267741,745
2080573,49.3178389,6.9397992,746
7900265,49.2522856,6.9151548,747
7986818,49.2112956,6.9805858,748
7905181,49.213749,7.0381311,749
2080574,49.3221127,6.9208028,750
1204991,49.2093975,6.8336903,751
1139510,49.447887,6.9643636,752
721798,49.3026456,7.0335637,753
538255,49.2951831,6.933928,754
4798761,49.3764094,7.0490326,755
2080574,49.3275253,6.9154693,756
7900264,49.2501542,6.9147266,757
2084669,49.2890853,6.8847421,758
940079,49.2214756,7.0325778,759
3857117,49.167655,7.2177904,760
406014,49.2548632,7.0371763,761
7841892,49.1974988,7.0200604,762
7841892,49.2317043,6.9953809,763
2080573,49.3278584,6.9150983,764
7543084,49.5859562,7.1396176,765
7884651,49.2622253,7.0831161,766
237740,49.2385384,6.9979364,767
2084669,49.2895069,6.8835767,768
4773465,49.3131222,6.7534506,769
224554,49.4760309,6.6021078,770
224554,49.2760176,6.7923878,771
563170,49.2760923,6.792493,772
563170,49.3028583,6.7761881,773
224554,49.3028604,6.7760538,774
224554,49.2859853,7.2259367,775
563170,49.2860715,7.2258126,776
224554,49.2495289,6.9041061,777
563170,49.2496142,6.9041559,778
224554,49.4433961,6.6352506,779
563170,49.2595665,7.0785347,780
224554,49.2766234,7.1578416,781
563170,49.2766825,7.1577636,782
563170,49.2304942,7.0187941,783
224554,49.5168124,6.6081341,784
563170,49.2281574,7.0493111,785
563170,49.2440921,7.0569652,786
237740,49.2401746,7.0000431,787
224554,49.5526188,6.6007728,788
563170,49.5526961,6.6008207,789
7841892,49.1979954,7.0295788,790
7458093,49.2531181,6.9024316,791
450854,49.309627,7.0313953,792
7849567,49.228767,6.9932816,793
2075843,49.3014034,6.9431533,794
4797946,49.4152773,7.0124169,795
450854,49.3137186,7.0426401,796
1711128,49.4741807,6.3713559,797
538255,49.2953187,6.9343594,798
418586,49.4668676,7.1653169,799
7543083,49.4669085,7.1650924,800
384614,49.2413789,6.9910467,801
7833334,49.2547485,7.0407391,802
5776647,49.3017255,7.3445846,803
1204991,49.2498932,6.8590442,804
7908404,49.1985422,7.0312497,805
5776647,49.3050888,7.3435747,806
7841893,49.2052267,7.0255428,807
7841893,49.2080486,7.0279267,808
7841892,49.2036404,7.0169298,809
7458093,49.2512251,6.9086179,810
7458093,49.2510952,6.9086532,811
3857117,49.1793895,7.207337,812
7458093,49.2524414,6.9047892,813
7841892,49.2166137,7.0161184,814
7839410,49.2332765,7.0008802,815
7841892,49.2006466,7.0279825,816
721798,49.3149736,7.0727241,817
2080573,49.3374994,6.9290796,818
7938938,49.2200148,7.0689823,819
418586,49.2415689,6.9910873,820
563170,49.4953991,6.598358,821
4790636,49.4138315,6.9040207,822
32240,49.4020588,7.4922864,823
942855,49.2493779,6.8485102,824
4792645,49.2360947,7.2686539,825
942855,49.2494574,6.8483298,826
450854,49.3144403,7.0419445,827
4792645,49.2351156,7.2698701,828
1139510,49.475664,7.0876742,829
2366245,49.2493518,6.9910087,830
7502200,49.3540977,6.6154126,831
1139510,49.4390446,6.9578239,832
4780509,49.3370809,6.93042,833
6596795,49.4799017,6.3868119,834
4773464,49.3141837,6.7485566,835
1139510,49.4743105,7.1018388,836
4773453,49.3075531,6.8477331,837
3857117,49.2135208,7.1821894,838
4773453,49.30738,6.8484747,839
4773465,49.3050049,6.7577209,840
4792645,49.1964331,7.2473392,841
4029530,49.3721746,7.3250813,842
7841892,49.2124703,6.9546247,843
7841892,49.193824,7.0247764,844
1139510,49.4338481,6.9497861,845
2071708,49.30811,6.9352496,846
910012,49.3169731,7.2776373,847
7884651,49.2601094,7.0792834,848
7886668,49.215615,7.001668,849
4792645,49.2314821,7.2675021,850
4779454,49.1202682,7.0603499,851
1204991,49.2406846,6.8386702,852
538221,49.3222729,7.0960934,853
7841892,49.1993037,7.0163078,854
2071636,49.3084214,6.9383458,855
4026269,49.3191118,7.3373259,856
1205315,49.2243947,6.8132382,857
7886590,49.2185479,7.0125104,858
7841893,49.2189239,7.012113,859
812457,49.3742857,7.1868975,860
1205315,49.2197783,6.8053809,861
1205315,49.176926,6.7330045,862
405907,49.3037849,7.0263099,863
